"Dates","Close"
2019-02-06 09:34:00,6.31
2019-02-06 09:35:00,6.26
2019-02-06 09:36:00,6.2
2019-02-06 09:46:00,6.13
2019-02-06 10:15:00,5.75
2019-02-06 10:36:00,5.95
2019-02-06 10:59:00,6.09
2019-02-06 11:07:00,6.2
2019-02-06 11:24:00,5.9
2019-02-06 11:35:00,5.93
2019-02-06 11:46:00,6.06
2019-02-06 11:51:00,5.94
2019-02-06 11:58:00,5.99
2019-02-06 12:07:00,5.83
2019-02-06 12:36:00,5.98
2019-02-06 12:37:00,5.97
2019-02-06 13:11:00,5.99
2019-02-06 14:14:00,5.86
2019-02-06 14:16:00,5.84
2019-02-06 15:52:00,6.05
2019-02-06 15:55:00,6.02
