"Dates","Close"
2019-02-06 10:38:00,27.3
2019-02-06 10:40:00,27
2019-02-06 10:43:00,26.5
2019-02-06 10:44:00,26.46
2019-02-06 10:45:00,26.5
2019-02-06 11:00:00,27.2
2019-02-06 11:04:00,27.3
2019-02-06 11:09:00,26.41
2019-02-06 11:19:00,27.33
2019-02-06 11:25:00,28.55
2019-02-06 11:43:00,27.5
2019-02-06 11:48:00,27.5
2019-02-06 12:00:00,28.2
2019-02-06 12:04:00,27.46
2019-02-06 12:05:00,27.21
2019-02-06 12:18:00,28.5
2019-02-06 13:12:00,27.9
2019-02-06 13:51:00,27.68
2019-02-06 13:53:00,27.89
2019-02-06 13:54:00,28.2
2019-02-06 13:55:00,28.05
2019-02-06 14:05:00,28.07
2019-02-06 14:48:00,28.11
2019-02-06 14:50:00,28.13
2019-02-06 15:20:00,28.55
2019-02-06 15:22:00,28.85
2019-02-06 15:23:00,28.85
2019-02-06 15:26:00,28.4
