"Dates","Close"
2019-02-06 09:30:00,6.05
2019-02-06 09:35:00,6.27
2019-02-06 09:36:00,6.27
2019-02-06 09:40:00,6
2019-02-06 09:45:00,6.1
2019-02-06 09:58:00,6.05
2019-02-06 10:09:00,5.84
2019-02-06 10:10:00,5.79
2019-02-06 10:15:00,5.6
2019-02-06 10:19:00,5.65
2019-02-06 10:23:00,5.63
2019-02-06 10:25:00,5.8
2019-02-06 10:31:00,5.78
2019-02-06 10:55:00,6.23
2019-02-06 10:57:00,6.12
2019-02-06 11:07:00,6.2
2019-02-06 11:12:00,6.13
2019-02-06 12:01:00,5.85
2019-02-06 12:04:00,5.89
2019-02-06 12:25:00,5.89
2019-02-06 12:28:00,5.96
2019-02-06 12:31:00,5.95
2019-02-06 13:06:00,6.06
2019-02-06 13:44:00,6.06
2019-02-06 13:45:00,6.07
2019-02-06 13:49:00,6.04
2019-02-06 13:54:00,6
2019-02-06 13:56:00,5.97
2019-02-06 14:04:00,5.83
2019-02-06 14:15:00,5.76
2019-02-06 14:18:00,5.72
2019-02-06 14:22:00,5.77
2019-02-06 14:23:00,5.8
2019-02-06 14:30:00,5.79
2019-02-06 14:32:00,5.74
2019-02-06 14:43:00,5.73
2019-02-06 14:44:00,5.79
2019-02-06 14:52:00,5.81
2019-02-06 15:00:00,5.87
2019-02-06 15:14:00,5.94
2019-02-06 15:15:00,5.92
2019-02-06 15:28:00,5.96
2019-02-06 15:46:00,5.96
2019-02-06 15:51:00,6
2019-02-06 15:53:00,6
2019-02-06 15:55:00,6
