"Dates","Close"
2019-02-06 09:30:00,1669.68
2019-02-06 09:31:00,1670
2019-02-06 09:32:00,1670
2019-02-06 09:33:00,1668.7
2019-02-06 09:34:00,1669
2019-02-06 09:35:00,1666.24
2019-02-06 09:36:00,1665.8
2019-02-06 09:37:00,1663.18
2019-02-06 09:38:00,1661.78
2019-02-06 09:39:00,1660.79
2019-02-06 09:40:00,1663.95
2019-02-06 09:41:00,1662.83
2019-02-06 09:42:00,1665.03
2019-02-06 09:43:00,1664.57
2019-02-06 09:44:00,1665.46
2019-02-06 09:45:00,1667
2019-02-06 09:46:00,1667.39
2019-02-06 09:47:00,1666.61
2019-02-06 09:48:00,1667.69
2019-02-06 09:49:00,1666.43
2019-02-06 09:50:00,1664.26
2019-02-06 09:51:00,1662.3
2019-02-06 09:52:00,1661.2
2019-02-06 09:53:00,1662
2019-02-06 09:54:00,1658.77
2019-02-06 09:55:00,1656.48
2019-02-06 09:56:00,1658.19
2019-02-06 09:57:00,1655.78
2019-02-06 09:58:00,1654.07
2019-02-06 09:59:00,1654.08
2019-02-06 10:00:00,1650.08
2019-02-06 10:01:00,1648
2019-02-06 10:02:00,1649.1
2019-02-06 10:03:00,1648.45
2019-02-06 10:04:00,1648.3
2019-02-06 10:05:00,1649.82
2019-02-06 10:06:00,1648.86
2019-02-06 10:07:00,1649.17
2019-02-06 10:08:00,1647.7
2019-02-06 10:09:00,1644.2
2019-02-06 10:10:00,1642.75
2019-02-06 10:11:00,1642.77
2019-02-06 10:12:00,1641.53
2019-02-06 10:13:00,1640.99
2019-02-06 10:14:00,1640.13
2019-02-06 10:15:00,1640.12
2019-02-06 10:16:00,1643.02
2019-02-06 10:17:00,1643
2019-02-06 10:18:00,1641.56
2019-02-06 10:19:00,1640.64
2019-02-06 10:20:00,1640.51
2019-02-06 10:21:00,1637.79
2019-02-06 10:22:00,1636.5
2019-02-06 10:23:00,1636
2019-02-06 10:24:00,1636.57
2019-02-06 10:25:00,1639.21
2019-02-06 10:26:00,1639.52
2019-02-06 10:27:00,1639.02
2019-02-06 10:28:00,1637.63
2019-02-06 10:29:00,1636.93
2019-02-06 10:30:00,1639.15
2019-02-06 10:31:00,1641.68
2019-02-06 10:32:00,1642.47
2019-02-06 10:33:00,1643.16
2019-02-06 10:34:00,1642.07
2019-02-06 10:35:00,1644.36
2019-02-06 10:36:00,1644
2019-02-06 10:37:00,1644.62
2019-02-06 10:38:00,1645.02
2019-02-06 10:39:00,1644.22
2019-02-06 10:40:00,1644.99
2019-02-06 10:41:00,1644.74
2019-02-06 10:42:00,1645
2019-02-06 10:43:00,1646.85
2019-02-06 10:44:00,1645.73
2019-02-06 10:45:00,1647.3
2019-02-06 10:46:00,1646.1
2019-02-06 10:47:00,1647.11
2019-02-06 10:48:00,1648.04
2019-02-06 10:49:00,1648
2019-02-06 10:50:00,1647.34
2019-02-06 10:51:00,1646.79
2019-02-06 10:52:00,1646.87
2019-02-06 10:53:00,1648.89
2019-02-06 10:54:00,1648.48
2019-02-06 10:55:00,1648.4
2019-02-06 10:56:00,1647.03
2019-02-06 10:57:00,1646.86
2019-02-06 10:58:00,1645.4
2019-02-06 10:59:00,1644.63
2019-02-06 11:00:00,1643.96
2019-02-06 11:01:00,1643.21
2019-02-06 11:02:00,1643.52
2019-02-06 11:03:00,1643.19
2019-02-06 11:04:00,1644.19
2019-02-06 11:05:00,1644.79
2019-02-06 11:06:00,1645.5
2019-02-06 11:07:00,1646.68
2019-02-06 11:08:00,1646.98
2019-02-06 11:09:00,1646.98
2019-02-06 11:10:00,1646.36
2019-02-06 11:11:00,1647.15
2019-02-06 11:12:00,1644.36
2019-02-06 11:13:00,1644.76
2019-02-06 11:14:00,1645.64
2019-02-06 11:15:00,1645.8
2019-02-06 11:16:00,1644.89
2019-02-06 11:17:00,1645
2019-02-06 11:18:00,1644.06
2019-02-06 11:19:00,1644.01
2019-02-06 11:20:00,1643.86
2019-02-06 11:21:00,1644.34
2019-02-06 11:22:00,1644.57
2019-02-06 11:23:00,1643.16
2019-02-06 11:24:00,1638.61
2019-02-06 11:25:00,1638.74
2019-02-06 11:26:00,1637.86
2019-02-06 11:27:00,1640.19
2019-02-06 11:28:00,1640.36
2019-02-06 11:29:00,1641.53
2019-02-06 11:30:00,1642.4
2019-02-06 11:31:00,1642.59
2019-02-06 11:32:00,1641.95
2019-02-06 11:33:00,1643.05
2019-02-06 11:34:00,1641.7
2019-02-06 11:35:00,1640.52
2019-02-06 11:36:00,1640.72
2019-02-06 11:37:00,1640.77
2019-02-06 11:38:00,1641.85
2019-02-06 11:39:00,1641.51
2019-02-06 11:40:00,1642
2019-02-06 11:41:00,1641.8
2019-02-06 11:42:00,1641.53
2019-02-06 11:43:00,1642.4
2019-02-06 11:44:00,1640.6
2019-02-06 11:45:00,1640.03
2019-02-06 11:46:00,1640.97
2019-02-06 11:47:00,1641.12
2019-02-06 11:48:00,1642.13
2019-02-06 11:49:00,1641.46
2019-02-06 11:50:00,1639.37
2019-02-06 11:51:00,1640.41
2019-02-06 11:52:00,1639
2019-02-06 11:53:00,1638.82
2019-02-06 11:54:00,1640.55
2019-02-06 11:55:00,1641.02
2019-02-06 11:56:00,1640.54
2019-02-06 11:57:00,1640.06
2019-02-06 11:58:00,1640.96
2019-02-06 11:59:00,1639.75
2019-02-06 12:00:00,1640.24
2019-02-06 12:01:00,1640.49
2019-02-06 12:02:00,1640.57
2019-02-06 12:03:00,1641.74
2019-02-06 12:04:00,1642.81
2019-02-06 12:05:00,1643.8
2019-02-06 12:06:00,1641.49
2019-02-06 12:07:00,1640.09
2019-02-06 12:08:00,1640.86
2019-02-06 12:09:00,1639.66
2019-02-06 12:10:00,1640
2019-02-06 12:11:00,1640.36
2019-02-06 12:12:00,1640.32
2019-02-06 12:13:00,1641
2019-02-06 12:14:00,1641.09
2019-02-06 12:15:00,1640.92
2019-02-06 12:16:00,1639.96
2019-02-06 12:17:00,1639.52
2019-02-06 12:18:00,1639.79
2019-02-06 12:19:00,1641.05
2019-02-06 12:20:00,1640.54
2019-02-06 12:21:00,1640.4
2019-02-06 12:22:00,1640.13
2019-02-06 12:23:00,1639.46
2019-02-06 12:24:00,1640.38
2019-02-06 12:25:00,1642.56
2019-02-06 12:26:00,1642.9
2019-02-06 12:27:00,1642.07
2019-02-06 12:28:00,1642.05
2019-02-06 12:29:00,1640.69
2019-02-06 12:30:00,1641.09
2019-02-06 12:31:00,1641.78
2019-02-06 12:32:00,1641.16
2019-02-06 12:33:00,1640.59
2019-02-06 12:34:00,1642.25
2019-02-06 12:35:00,1641.78
2019-02-06 12:36:00,1641.47
2019-02-06 12:37:00,1641.67
2019-02-06 12:38:00,1641.2
2019-02-06 12:39:00,1643.06
2019-02-06 12:40:00,1642.55
2019-02-06 12:41:00,1641.51
2019-02-06 12:42:00,1641.23
2019-02-06 12:43:00,1641.43
2019-02-06 12:44:00,1641.82
2019-02-06 12:45:00,1641.23
2019-02-06 12:46:00,1641.3
2019-02-06 12:47:00,1640.33
2019-02-06 12:48:00,1639.28
2019-02-06 12:49:00,1640.89
2019-02-06 12:50:00,1640.34
2019-02-06 12:51:00,1640.7
2019-02-06 12:52:00,1639.78
2019-02-06 12:53:00,1639.72
2019-02-06 12:54:00,1639.05
2019-02-06 12:55:00,1639.5
2019-02-06 12:56:00,1640.4
2019-02-06 12:57:00,1639.8
2019-02-06 12:58:00,1640.14
2019-02-06 12:59:00,1640.23
2019-02-06 13:00:00,1641.34
2019-02-06 13:01:00,1640.52
2019-02-06 13:02:00,1641.25
2019-02-06 13:03:00,1641.02
2019-02-06 13:04:00,1641.18
2019-02-06 13:05:00,1641.01
2019-02-06 13:06:00,1640.35
2019-02-06 13:07:00,1639.62
2019-02-06 13:08:00,1639.79
2019-02-06 13:09:00,1639.89
2019-02-06 13:10:00,1639.67
2019-02-06 13:11:00,1640.69
2019-02-06 13:12:00,1640.8
2019-02-06 13:13:00,1641.15
2019-02-06 13:14:00,1642.17
2019-02-06 13:15:00,1640.85
2019-02-06 13:16:00,1641.46
2019-02-06 13:17:00,1641.8
2019-02-06 13:18:00,1642.08
2019-02-06 13:19:00,1641.47
2019-02-06 13:20:00,1641.93
2019-02-06 13:21:00,1641.92
2019-02-06 13:22:00,1642
2019-02-06 13:23:00,1640.91
2019-02-06 13:24:00,1640.57
2019-02-06 13:25:00,1640.77
2019-02-06 13:26:00,1640.72
2019-02-06 13:27:00,1640.39
2019-02-06 13:28:00,1639.57
2019-02-06 13:29:00,1640.84
2019-02-06 13:30:00,1640.97
2019-02-06 13:31:00,1640.98
2019-02-06 13:32:00,1640.76
2019-02-06 13:33:00,1641.73
2019-02-06 13:34:00,1641.52
2019-02-06 13:35:00,1641.8
2019-02-06 13:36:00,1641.88
2019-02-06 13:37:00,1641.7
2019-02-06 13:38:00,1641.36
2019-02-06 13:39:00,1641.51
2019-02-06 13:40:00,1641.75
2019-02-06 13:41:00,1641.39
2019-02-06 13:42:00,1641.17
2019-02-06 13:43:00,1641.31
2019-02-06 13:44:00,1641.06
2019-02-06 13:45:00,1640.66
2019-02-06 13:46:00,1640.2
2019-02-06 13:47:00,1640
2019-02-06 13:48:00,1639.38
2019-02-06 13:49:00,1640.5
2019-02-06 13:50:00,1640.3
2019-02-06 13:51:00,1640.24
2019-02-06 13:52:00,1640.15
2019-02-06 13:53:00,1639.31
2019-02-06 13:54:00,1640.06
2019-02-06 13:55:00,1639.64
2019-02-06 13:56:00,1638.65
2019-02-06 13:57:00,1638.48
2019-02-06 13:58:00,1638.82
2019-02-06 13:59:00,1638.39
2019-02-06 14:00:00,1638.46
2019-02-06 14:01:00,1639.05
2019-02-06 14:02:00,1638.29
2019-02-06 14:03:00,1638
2019-02-06 14:04:00,1639.06
2019-02-06 14:05:00,1638.7
2019-02-06 14:06:00,1638.67
2019-02-06 14:07:00,1638.92
2019-02-06 14:08:00,1638.94
2019-02-06 14:09:00,1638.76
2019-02-06 14:10:00,1637.72
2019-02-06 14:11:00,1638.05
2019-02-06 14:12:00,1637.92
2019-02-06 14:13:00,1638.57
2019-02-06 14:14:00,1638.24
2019-02-06 14:15:00,1638.52
2019-02-06 14:16:00,1639
2019-02-06 14:17:00,1637.48
2019-02-06 14:18:00,1637.41
2019-02-06 14:19:00,1638.08
2019-02-06 14:20:00,1637.71
2019-02-06 14:21:00,1638.94
2019-02-06 14:22:00,1639.37
2019-02-06 14:23:00,1639.06
2019-02-06 14:24:00,1639.3
2019-02-06 14:25:00,1638.88
2019-02-06 14:26:00,1638.19
2019-02-06 14:27:00,1638.21
2019-02-06 14:28:00,1638.7
2019-02-06 14:29:00,1638.59
2019-02-06 14:30:00,1637.9
2019-02-06 14:31:00,1637.75
2019-02-06 14:32:00,1636.78
2019-02-06 14:33:00,1637.77
2019-02-06 14:34:00,1638.08
2019-02-06 14:35:00,1637.31
2019-02-06 14:36:00,1637.76
2019-02-06 14:37:00,1637.42
2019-02-06 14:38:00,1636.38
2019-02-06 14:39:00,1636.43
2019-02-06 14:40:00,1637.26
2019-02-06 14:41:00,1637.6
2019-02-06 14:42:00,1637.61
2019-02-06 14:43:00,1637.75
2019-02-06 14:44:00,1638.31
2019-02-06 14:45:00,1639.45
2019-02-06 14:46:00,1638.52
2019-02-06 14:47:00,1638.18
2019-02-06 14:48:00,1638.15
2019-02-06 14:49:00,1637.87
2019-02-06 14:50:00,1638.08
2019-02-06 14:51:00,1638
2019-02-06 14:52:00,1637
2019-02-06 14:53:00,1637.88
2019-02-06 14:54:00,1638.01
2019-02-06 14:55:00,1637.6
2019-02-06 14:56:00,1637.17
2019-02-06 14:57:00,1638.4
2019-02-06 14:58:00,1638.76
2019-02-06 14:59:00,1638.7
2019-02-06 15:00:00,1638.33
2019-02-06 15:01:00,1637.5
2019-02-06 15:02:00,1637.19
2019-02-06 15:03:00,1636.82
2019-02-06 15:04:00,1636.18
2019-02-06 15:05:00,1636.18
2019-02-06 15:06:00,1636.13
2019-02-06 15:07:00,1636.54
2019-02-06 15:08:00,1635.5
2019-02-06 15:09:00,1635.81
2019-02-06 15:10:00,1635.21
2019-02-06 15:11:00,1635.54
2019-02-06 15:12:00,1635.13
2019-02-06 15:13:00,1635.24
2019-02-06 15:14:00,1636.75
2019-02-06 15:15:00,1636.25
2019-02-06 15:16:00,1636.12
2019-02-06 15:17:00,1635.72
2019-02-06 15:18:00,1635.95
2019-02-06 15:19:00,1636.09
2019-02-06 15:20:00,1636.61
2019-02-06 15:21:00,1635.4
2019-02-06 15:22:00,1635.85
2019-02-06 15:23:00,1635.3
2019-02-06 15:24:00,1635.35
2019-02-06 15:25:00,1635.73
2019-02-06 15:26:00,1636.44
2019-02-06 15:27:00,1636.66
2019-02-06 15:28:00,1635.92
2019-02-06 15:29:00,1636.29
2019-02-06 15:30:00,1636.65
2019-02-06 15:31:00,1635.8
2019-02-06 15:32:00,1635.7
2019-02-06 15:33:00,1635.54
2019-02-06 15:34:00,1635.93
2019-02-06 15:35:00,1636.22
2019-02-06 15:36:00,1637.95
2019-02-06 15:37:00,1637.64
2019-02-06 15:38:00,1638.75
2019-02-06 15:39:00,1639.1
2019-02-06 15:40:00,1639.91
2019-02-06 15:41:00,1639.39
2019-02-06 15:42:00,1638
2019-02-06 15:43:00,1638.14
2019-02-06 15:44:00,1637.39
2019-02-06 15:45:00,1637.83
2019-02-06 15:46:00,1638.54
2019-02-06 15:47:00,1639
2019-02-06 15:48:00,1640.37
2019-02-06 15:49:00,1640.37
2019-02-06 15:50:00,1640.73
