"Dates","Close"
2019-02-06 09:30:00,14.5
2019-02-06 09:31:00,15.75
2019-02-06 09:32:00,15.7
2019-02-06 09:33:00,15.35
2019-02-06 09:34:00,15.13
2019-02-06 09:35:00,14.14
2019-02-06 09:36:00,13.76
2019-02-06 09:37:00,13.66
2019-02-06 09:38:00,12.9
2019-02-06 09:39:00,12.9
2019-02-06 09:40:00,13.7
2019-02-06 09:41:00,13.3
2019-02-06 09:43:00,13.75
2019-02-06 09:44:00,14
2019-02-06 09:45:00,15.1
2019-02-06 09:46:00,15
2019-02-06 09:47:00,14.85
2019-02-06 09:48:00,14.95
2019-02-06 09:49:00,14.7
2019-02-06 09:51:00,13.1
2019-02-06 09:52:00,13
2019-02-06 09:53:00,13.1
2019-02-06 09:54:00,12.65
2019-02-06 09:55:00,11.67
2019-02-06 09:56:00,12.2
2019-02-06 09:57:00,11.5
2019-02-06 09:58:00,11
2019-02-06 09:59:00,11
2019-02-06 10:00:00,10.35
2019-02-06 10:01:00,10
2019-02-06 10:02:00,10
2019-02-06 10:03:00,10
2019-02-06 10:04:00,10
2019-02-06 10:05:00,10.25
2019-02-06 10:06:00,9.9
2019-02-06 10:07:00,10
2019-02-06 10:08:00,9.85
2019-02-06 10:09:00,9
2019-02-06 10:10:00,9.05
2019-02-06 10:11:00,9.15
2019-02-06 10:12:00,8.8
2019-02-06 10:13:00,8.7
2019-02-06 10:14:00,8.4
2019-02-06 10:15:00,8.35
2019-02-06 10:16:00,8.9
2019-02-06 10:17:00,9
2019-02-06 10:18:00,8.7
2019-02-06 10:19:00,8.4
2019-02-06 10:20:00,8.47
2019-02-06 10:21:00,8.2
2019-02-06 10:22:00,8
2019-02-06 10:23:00,7.9
2019-02-06 10:24:00,8.16
2019-02-06 10:25:00,8.65
2019-02-06 10:26:00,8.75
2019-02-06 10:27:00,8.65
2019-02-06 10:28:00,8.4
2019-02-06 10:29:00,8.25
2019-02-06 10:30:00,8.55
2019-02-06 10:31:00,9
2019-02-06 10:32:00,9.05
2019-02-06 10:33:00,9.3
