"Dates","Close"
2019-02-06 09:36:00,0.25
2019-02-06 09:39:00,0.25
2019-02-06 09:40:00,0.25
2019-02-06 09:41:00,0.25
2019-02-06 09:42:00,0.25
2019-02-06 09:48:00,0.23
2019-02-06 09:49:00,0.24
2019-02-06 09:51:00,0.23
2019-02-06 09:54:00,0.23
2019-02-06 10:01:00,0.25
2019-02-06 10:02:00,0.25
2019-02-06 10:10:00,0.26
2019-02-06 10:11:00,0.27
2019-02-06 10:14:00,0.3
2019-02-06 10:15:00,0.31
2019-02-06 10:18:00,0.28
2019-02-06 10:20:00,0.29
2019-02-06 10:21:00,0.29
2019-02-06 10:25:00,0.28
2019-02-06 10:39:00,0.25
2019-02-06 10:40:00,0.25
2019-02-06 10:44:00,0.24
2019-02-06 10:45:00,0.23
2019-02-06 10:52:00,0.23
2019-02-06 11:06:00,0.23
2019-02-06 11:16:00,0.23
2019-02-06 11:20:00,0.23
2019-02-06 11:25:00,0.25
2019-02-06 11:31:00,0.23
2019-02-06 11:47:00,0.24
2019-02-06 11:52:00,0.24
2019-02-06 11:54:00,0.24
2019-02-06 11:57:00,0.24
2019-02-06 12:03:00,0.24
2019-02-06 12:08:00,0.25
2019-02-06 12:17:00,0.26
2019-02-06 12:28:00,0.25
2019-02-06 12:33:00,0.24
2019-02-06 12:35:00,0.25
2019-02-06 12:38:00,0.25
2019-02-06 12:48:00,0.25
2019-02-06 12:58:00,0.25
2019-02-06 13:08:00,0.24
2019-02-06 13:09:00,0.23
2019-02-06 13:18:00,0.23
2019-02-06 13:19:00,0.22
2019-02-06 13:29:00,0.23
2019-02-06 13:32:00,0.23
2019-02-06 13:37:00,0.23
2019-02-06 13:39:00,0.22
2019-02-06 13:46:00,0.23
2019-02-06 13:49:00,0.23
2019-02-06 13:51:00,0.22
2019-02-06 13:52:00,0.22
2019-02-06 13:55:00,0.23
2019-02-06 13:57:00,0.23
2019-02-06 13:59:00,0.23
2019-02-06 14:00:00,0.23
2019-02-06 14:03:00,0.24
2019-02-06 14:09:00,0.24
2019-02-06 14:20:00,0.25
2019-02-06 14:30:00,0.24
2019-02-06 14:40:00,0.26
2019-02-06 14:44:00,0.25
2019-02-06 14:53:00,0.24
2019-02-06 14:56:00,0.25
2019-02-06 15:00:00,0.25
2019-02-06 15:04:00,0.24
2019-02-06 15:11:00,0.24
2019-02-06 15:21:00,0.24
2019-02-06 15:31:00,0.24
2019-02-06 15:36:00,0.24
2019-02-06 15:41:00,0.25
2019-02-06 15:49:00,0.23
2019-02-06 15:53:00,0.23
2019-02-06 15:54:00,0.23
2019-02-06 15:59:00,0.23
