,E_g,M,b*,price_a_adj,sim_price_a,sim_price_g
0,3.526312892134488,1000.0,0.8573129538365803,18.531781575822443,21.554935297530275,18.69744257272239
1,2.3535255291027504,10000.0,0.8634550644000026,18.14991314205629,20.182076679354754,17.524655209690653
2,2.458601010464168,100000.0,0.8629121975844808,18.18370475322109,20.30526155414415,17.62973069105207
3,2.465598784088563,1000000.0,0.8611031306467095,18.19596065811215,20.31909549000953,17.636728464676466
