"Dates","Close"
2019-02-06 09:31:00,50.3
2019-02-06 09:56:00,41.12
2019-02-06 09:58:00,39.7
2019-02-06 10:00:00,38.6
2019-02-06 10:02:00,35.65
2019-02-06 10:09:00,35.9
2019-02-06 10:13:00,32.3
2019-02-06 10:17:00,34.18
2019-02-06 10:18:00,33.65
2019-02-06 10:23:00,30.07
2019-02-06 10:25:00,30.93
2019-02-06 10:26:00,32.2
2019-02-06 10:27:00,32.7
2019-02-06 10:36:00,34.9
2019-02-06 10:44:00,36.1
2019-02-06 10:59:00,34
2019-02-06 11:24:00,31.42
2019-02-06 11:41:00,32.6
2019-02-06 11:44:00,32.3
2019-02-06 12:30:00,32.24
2019-02-06 12:53:00,31
2019-02-06 13:11:00,31.4
2019-02-06 13:32:00,31.45
2019-02-06 13:33:00,31.91
2019-02-06 13:42:00,31.45
2019-02-06 13:56:00,29.95
2019-02-06 13:59:00,29.9
2019-02-06 14:02:00,30.04
2019-02-06 14:18:00,29
2019-02-06 14:20:00,29.54
2019-02-06 14:26:00,29.9
2019-02-06 14:52:00,29
2019-02-06 14:53:00,29.07
2019-02-06 14:55:00,28.86
2019-02-06 15:02:00,28.95
2019-02-06 15:03:00,28.65
2019-02-06 15:05:00,28.09
2019-02-06 15:10:00,28
2019-02-06 15:13:00,28
2019-02-06 15:14:00,28.9
2019-02-06 15:16:00,28.25
2019-02-06 15:21:00,28
2019-02-06 15:23:00,28
2019-02-06 15:25:00,27.81
2019-02-06 15:26:00,28.65
2019-02-06 15:30:00,28.54
2019-02-06 15:31:00,28.25
2019-02-06 15:36:00,28.31
2019-02-06 15:37:00,29.15
2019-02-06 15:38:00,29.54
2019-02-06 15:40:00,30.21
2019-02-06 15:43:00,29
2019-02-06 15:45:00,29.2
2019-02-06 15:50:00,30.7
2019-02-06 15:51:00,31.01
2019-02-06 15:54:00,30.45
