"Dates","Close"
2019-02-06 09:30:00,2.59
2019-02-06 09:33:00,2.48
2019-02-06 09:38:00,2.58
2019-02-06 09:39:00,2.64
2019-02-06 09:40:00,2.62
2019-02-06 09:41:00,2.63
2019-02-06 09:51:00,2.52
2019-02-06 10:00:00,2.64
2019-02-06 10:03:00,2.66
2019-02-06 10:10:00,2.69
2019-02-06 10:14:00,2.84
2019-02-06 10:16:00,2.85
2019-02-06 10:17:00,2.81
2019-02-06 10:18:00,2.76
2019-02-06 10:20:00,2.75
2019-02-06 10:25:00,2.75
2019-02-06 10:26:00,2.72
2019-02-06 10:35:00,2.64
2019-02-06 10:38:00,2.62
2019-02-06 10:40:00,2.55
2019-02-06 10:43:00,2.54
2019-02-06 10:44:00,2.53
2019-02-06 10:48:00,2.53
2019-02-06 10:50:00,2.52
2019-02-06 11:00:00,2.46
2019-02-06 11:01:00,2.48
2019-02-06 11:07:00,2.4
2019-02-06 11:12:00,2.46
2019-02-06 11:15:00,2.49
2019-02-06 11:18:00,2.49
2019-02-06 11:20:00,2.5
2019-02-06 11:21:00,2.49
2019-02-06 11:25:00,2.62
2019-02-06 11:30:00,2.54
2019-02-06 11:33:00,2.52
2019-02-06 11:44:00,2.5
2019-02-06 11:52:00,2.55
2019-02-06 11:56:00,2.58
2019-02-06 11:58:00,2.56
2019-02-06 12:00:00,2.59
2019-02-06 12:06:00,2.56
2019-02-06 12:13:00,2.62
2019-02-06 12:17:00,2.65
2019-02-06 12:18:00,2.67
2019-02-06 12:35:00,2.59
2019-02-06 12:40:00,2.57
2019-02-06 12:48:00,2.64
2019-02-06 12:49:00,2.62
2019-02-06 12:58:00,2.59
2019-02-06 12:59:00,2.59
2019-02-06 13:01:00,2.57
2019-02-06 13:06:00,2.57
2019-02-06 13:10:00,2.58
2019-02-06 13:18:00,2.52
2019-02-06 13:22:00,2.52
2019-02-06 13:23:00,2.54
2019-02-06 13:26:00,2.54
2019-02-06 13:30:00,2.54
2019-02-06 13:34:00,2.53
2019-02-06 13:36:00,2.5
2019-02-06 14:00:00,2.57
2019-02-06 14:01:00,2.6
2019-02-06 14:05:00,2.62
2019-02-06 14:13:00,2.68
2019-02-06 14:18:00,2.71
2019-02-06 14:20:00,2.68
2019-02-06 14:39:00,2.74
2019-02-06 14:40:00,2.73
2019-02-06 14:43:00,2.7
2019-02-06 14:44:00,2.68
2019-02-06 15:05:00,2.65
2019-02-06 15:08:00,2.64
2019-02-06 15:18:00,2.64
2019-02-06 15:31:00,2.62
2019-02-06 15:38:00,2.65
2019-02-06 15:41:00,2.63
2019-02-06 15:43:00,2.64
2019-02-06 15:44:00,2.63
2019-02-06 15:47:00,2.61
2019-02-06 15:48:00,2.61
2019-02-06 15:49:00,2.59
