"Dates","Close"
2019-02-06 09:30:00,0.95
2019-02-06 09:31:00,0.99
2019-02-06 09:32:00,1.02
2019-02-06 09:33:00,1.02
2019-02-06 09:38:00,0.97
2019-02-06 09:49:00,1
2019-02-06 09:50:00,1
2019-02-06 09:52:00,0.98
2019-02-06 09:53:00,1
2019-02-06 10:01:00,0.88
2019-02-06 10:09:00,0.88
2019-02-06 10:19:00,0.85
2019-02-06 10:21:00,0.84
2019-02-06 10:26:00,0.86
2019-02-06 10:32:00,0.88
2019-02-06 10:33:00,0.9
2019-02-06 10:36:00,0.9
2019-02-06 10:39:00,0.88
2019-02-06 10:46:00,0.91
2019-02-06 10:50:00,0.9
2019-02-06 10:51:00,0.91
2019-02-06 10:53:00,0.94
2019-02-06 10:55:00,0.95
2019-02-06 11:03:00,0.91
2019-02-06 11:04:00,0.92
2019-02-06 11:09:00,0.94
2019-02-06 11:14:00,0.91
2019-02-06 11:39:00,0.91
2019-02-06 11:46:00,0.9
2019-02-06 12:02:00,0.86
2019-02-06 12:13:00,0.85
2019-02-06 12:20:00,0.86
2019-02-06 12:26:00,0.89
2019-02-06 12:27:00,0.89
2019-02-06 12:39:00,0.91
2019-02-06 13:00:00,0.9
2019-02-06 13:16:00,0.91
2019-02-06 13:21:00,0.9
2019-02-06 13:26:00,0.9
2019-02-06 13:36:00,0.92
2019-02-06 14:02:00,0.85
2019-02-06 14:07:00,0.86
2019-02-06 14:09:00,0.85
2019-02-06 14:11:00,0.84
2019-02-06 14:13:00,0.84
2019-02-06 14:14:00,0.84
2019-02-06 14:18:00,0.82
2019-02-06 14:34:00,0.82
2019-02-06 14:40:00,0.82
2019-02-06 14:43:00,0.83
2019-02-06 14:50:00,0.84
2019-02-06 14:58:00,0.85
2019-02-06 15:00:00,0.85
2019-02-06 15:01:00,0.87
2019-02-06 15:07:00,0.86
2019-02-06 15:36:00,0.86
