"Dates","Close"
2019-02-06 09:31:00,11.15
2019-02-06 09:32:00,10.8
2019-02-06 09:37:00,9.65
2019-02-06 09:50:00,10
2019-02-06 09:52:00,9.47
2019-02-06 09:55:00,8.48
2019-02-06 10:07:00,6.9
2019-02-06 10:11:00,6.4
2019-02-06 10:14:00,6
2019-02-06 10:18:00,6.19
2019-02-06 10:20:00,5.9
2019-02-06 10:21:00,5.8
2019-02-06 10:29:00,5.71
2019-02-06 10:30:00,6.15
2019-02-06 10:37:00,6.67
2019-02-06 10:42:00,6.86
2019-02-06 10:51:00,6.84
2019-02-06 11:14:00,6.6
2019-02-06 11:19:00,6.32
2019-02-06 12:45:00,5.8
2019-02-06 12:47:00,5.7
2019-02-06 13:53:00,5.35
2019-02-06 14:02:00,5.16
2019-02-06 14:11:00,5.14
2019-02-06 14:17:00,5
2019-02-06 14:45:00,5
2019-02-06 14:57:00,4.7
2019-02-06 15:37:00,4.85
2019-02-06 15:49:00,4.95
2019-02-06 15:54:00,4.9
