"Dates","Close"
2019-02-06 09:33:00,1.76
2019-02-06 09:34:00,1.77
2019-02-06 09:36:00,1.78
2019-02-06 09:37:00,1.8
2019-02-06 09:38:00,1.83
2019-02-06 09:39:00,1.86
2019-02-06 09:42:00,1.85
2019-02-06 09:43:00,1.84
2019-02-06 09:45:00,1.83
2019-02-06 09:47:00,1.8
2019-02-06 09:51:00,1.79
2019-02-06 10:01:00,1.86
2019-02-06 10:10:00,1.9
2019-02-06 10:11:00,1.92
2019-02-06 10:13:00,1.95
2019-02-06 10:14:00,2.02
2019-02-06 10:23:00,2
2019-02-06 10:25:00,1.96
2019-02-06 10:26:00,1.94
2019-02-06 10:27:00,1.93
2019-02-06 10:32:00,1.91
2019-02-06 10:33:00,1.9
2019-02-06 10:40:00,1.8
2019-02-06 10:45:00,1.78
2019-02-06 10:46:00,1.76
2019-02-06 10:49:00,1.77
2019-02-06 10:50:00,1.77
2019-02-06 10:51:00,1.77
2019-02-06 10:55:00,1.72
2019-02-06 11:00:00,1.73
2019-02-06 11:03:00,1.76
2019-02-06 11:07:00,1.69
2019-02-06 11:08:00,1.69
2019-02-06 11:16:00,1.73
2019-02-06 11:17:00,1.75
2019-02-06 11:20:00,1.76
2019-02-06 11:25:00,1.82
2019-02-06 11:29:00,1.81
2019-02-06 11:38:00,1.78
2019-02-06 11:39:00,1.76
2019-02-06 12:08:00,1.85
2019-02-06 12:25:00,1.82
2019-02-06 12:48:00,1.84
2019-02-06 13:01:00,1.81
2019-02-06 13:17:00,1.8
2019-02-06 13:23:00,1.8
2019-02-06 13:25:00,1.79
2019-02-06 13:32:00,1.8
2019-02-06 13:33:00,1.79
2019-02-06 13:38:00,1.77
2019-02-06 13:48:00,1.78
2019-02-06 14:00:00,1.82
2019-02-06 14:01:00,1.83
2019-02-06 14:17:00,1.9
2019-02-06 14:18:00,1.93
2019-02-06 14:34:00,1.91
2019-02-06 14:57:00,1.91
2019-02-06 15:02:00,1.86
2019-02-06 15:31:00,1.86
2019-02-06 15:57:00,1.85
