"Dates","Close"
2019-02-06 09:30:00,1.66
2019-02-06 09:32:00,1.73
2019-02-06 09:34:00,1.73
2019-02-06 09:38:00,1.66
2019-02-06 09:41:00,1.68
2019-02-06 10:00:00,1.6
2019-02-06 10:14:00,1.51
2019-02-06 10:24:00,1.54
2019-02-06 10:25:00,1.55
2019-02-06 10:32:00,1.55
2019-02-06 11:30:00,1.59
2019-02-06 11:39:00,1.62
2019-02-06 13:08:00,1.6
2019-02-06 13:54:00,1.6
2019-02-06 14:12:00,1.54
2019-02-06 14:36:00,1.52
2019-02-06 14:39:00,1.48
2019-02-06 15:09:00,1.55
2019-02-06 15:23:00,1.58
2019-02-06 15:24:00,1.57
2019-02-06 15:25:00,1.58
2019-02-06 15:26:00,1.58
2019-02-06 15:31:00,1.57
2019-02-06 15:50:00,1.58
2019-02-06 15:53:00,1.59
2019-02-06 15:57:00,1.55
2019-02-06 15:59:00,1.56
