"Dates","Close"
2019-02-07 09:30:00,270.87
2019-02-07 09:31:00,270.99
2019-02-07 09:32:00,270.96
2019-02-07 09:33:00,270.87
2019-02-07 09:34:00,270.845
2019-02-07 09:35:00,270.82
2019-02-07 09:36:00,270.78
2019-02-07 09:37:00,270.67
2019-02-07 09:38:00,270.63
2019-02-07 09:39:00,270.61
2019-02-07 09:40:00,270.52
2019-02-07 09:41:00,270.73
2019-02-07 09:42:00,270.7
2019-02-07 09:43:00,270.59
2019-02-07 09:44:00,270.46
2019-02-07 09:45:00,270.52
2019-02-07 09:46:00,270.64
2019-02-07 09:47:00,270.74
2019-02-07 09:48:00,270.5
2019-02-07 09:49:00,270.43
2019-02-07 09:50:00,270.6
2019-02-07 09:51:00,270.52
2019-02-07 09:52:00,270.56
2019-02-07 09:53:00,270.46
2019-02-07 09:54:00,270.51
2019-02-07 09:55:00,270.61
2019-02-07 09:56:00,270.72
2019-02-07 09:57:00,270.69
2019-02-07 09:58:00,270.71
2019-02-07 09:59:00,270.77
2019-02-07 10:00:00,270.57
2019-02-07 10:01:00,270.45
2019-02-07 10:02:00,270.45
2019-02-07 10:03:00,270.35
2019-02-07 10:04:00,270.33
2019-02-07 10:05:00,270.38
2019-02-07 10:06:00,270.41
2019-02-07 10:07:00,270.48
2019-02-07 10:08:00,270.545
2019-02-07 10:09:00,270.51
2019-02-07 10:10:00,270.65
2019-02-07 10:11:00,270.82
2019-02-07 10:12:00,270.93
2019-02-07 10:13:00,270.88
2019-02-07 10:14:00,270.88
2019-02-07 10:15:00,270.87
2019-02-07 10:16:00,270.817
2019-02-07 10:17:00,270.8
2019-02-07 10:18:00,270.73
2019-02-07 10:19:00,270.64
2019-02-07 10:20:00,270.77
2019-02-07 10:21:00,270.87
2019-02-07 10:22:00,270.84
2019-02-07 10:23:00,271.23
2019-02-07 10:24:00,271.23
2019-02-07 10:25:00,271.21
2019-02-07 10:26:00,271.19
2019-02-07 10:27:00,271.32
2019-02-07 10:28:00,271.37
2019-02-07 10:29:00,271.31
2019-02-07 10:30:00,271.52
2019-02-07 10:31:00,271.44
2019-02-07 10:32:00,271.43
2019-02-07 10:33:00,271.45
2019-02-07 10:34:00,271.38
2019-02-07 10:35:00,271.325
2019-02-07 10:36:00,271.24
2019-02-07 10:37:00,271.24
2019-02-07 10:38:00,271.23
2019-02-07 10:39:00,271.23
