"Dates","Close"
2019-02-06 09:30:00,6.37
2019-02-06 09:34:00,6.2
2019-02-06 09:36:00,6.21
2019-02-06 09:42:00,6.4
2019-02-06 09:43:00,6.36
2019-02-06 09:50:00,6.24
2019-02-06 09:58:00,6.32
2019-02-06 10:04:00,6.42
2019-02-06 10:06:00,6.4
2019-02-06 10:07:00,6.39
2019-02-06 10:09:00,6.4
2019-02-06 10:10:00,6.51
2019-02-06 10:11:00,6.56
2019-02-06 10:13:00,6.61
2019-02-06 10:15:00,6.72
2019-02-06 10:22:00,6.69
2019-02-06 10:23:00,6.67
2019-02-06 10:24:00,6.66
2019-02-06 10:25:00,6.56
2019-02-06 10:26:00,6.57
2019-02-06 10:31:00,6.62
2019-02-06 10:32:00,6.52
2019-02-06 10:35:00,6.46
2019-02-06 10:39:00,6.38
2019-02-06 10:40:00,6.36
2019-02-06 10:44:00,6.34
2019-02-06 10:51:00,6.26
2019-02-06 11:04:00,6.22
2019-02-06 11:05:00,6.2
2019-02-06 11:08:00,6.1
2019-02-06 11:24:00,6.36
2019-02-06 11:29:00,6.4
2019-02-06 11:30:00,6.34
2019-02-06 11:31:00,6.26
2019-02-06 11:34:00,6.25
2019-02-06 11:38:00,6.27
2019-02-06 11:44:00,6.26
2019-02-06 11:51:00,6.35
2019-02-06 11:52:00,6.34
2019-02-06 12:05:00,6.34
2019-02-06 12:08:00,6.47
2019-02-06 12:10:00,6.49
2019-02-06 12:36:00,6.33
2019-02-06 12:40:00,6.31
2019-02-06 12:45:00,6.32
2019-02-06 13:18:00,6.22
2019-02-06 14:17:00,6.53
2019-02-06 14:18:00,6.55
2019-02-06 14:20:00,6.5
2019-02-06 14:21:00,6.49
2019-02-06 14:23:00,6.43
2019-02-06 14:41:00,6.52
2019-02-06 15:14:00,6.43
2019-02-06 15:20:00,6.38
2019-02-06 15:30:00,6.39
2019-02-06 15:37:00,6.43
2019-02-06 15:38:00,6.4
2019-02-06 15:41:00,6.36
2019-02-06 15:45:00,6.42
2019-02-06 15:48:00,6.35
2019-02-06 15:49:00,6.32
2019-02-06 15:52:00,6.31
