"Dates","Close"
2019-02-06 09:30:00,5.35
2019-02-06 09:31:00,4.85
2019-02-06 09:34:00,5.17
2019-02-06 09:36:00,5.45
2019-02-06 09:38:00,5.8
2019-02-06 09:40:00,5.85
2019-02-06 09:47:00,5.33
2019-02-06 09:50:00,5.63
2019-02-06 09:51:00,5.65
2019-02-06 09:56:00,6.6
2019-02-06 09:58:00,7
2019-02-06 10:00:00,7.6
2019-02-06 10:04:00,8.1
2019-02-06 10:07:00,8.1
2019-02-06 10:08:00,8.6
2019-02-06 10:09:00,9.6
2019-02-06 10:12:00,10.35
2019-02-06 10:13:00,10.75
2019-02-06 10:31:00,10.48
2019-02-06 10:32:00,10.4
2019-02-06 10:42:00,9.54
2019-02-06 10:46:00,8.95
2019-02-06 10:49:00,8.85
2019-02-06 10:50:00,8.5
2019-02-06 10:51:00,9.05
2019-02-06 10:52:00,9.03
2019-02-06 10:56:00,9.1
2019-02-06 11:12:00,9.45
2019-02-06 11:13:00,9.27
2019-02-06 11:24:00,10.51
2019-02-06 11:33:00,9.55
2019-02-06 11:47:00,10.1
2019-02-06 11:53:00,10.52
2019-02-06 11:58:00,10.04
2019-02-06 12:02:00,9.95
2019-02-06 12:18:00,10.59
2019-02-06 13:29:00,9.85
2019-02-06 13:53:00,9.95
2019-02-06 13:57:00,10.08
2019-02-06 14:32:00,9.98
2019-02-06 14:39:00,10.4
2019-02-06 14:51:00,9.85
2019-02-06 15:05:00,10.1
2019-02-06 15:13:00,10.43
2019-02-06 15:34:00,10.15
2019-02-06 15:52:00,8.88
2019-02-06 15:54:00,9.4
2019-02-06 15:56:00,9.45
