"Dates","Close"
2019-02-06 09:34:00,0.12
2019-02-06 09:35:00,0.12
2019-02-06 09:37:00,0.11
2019-02-06 10:01:00,0.1
2019-02-06 10:15:00,0.08
2019-02-06 10:18:00,0.08
2019-02-06 10:23:00,0.08
2019-02-06 10:28:00,0.09
2019-02-06 11:32:00,0.08
2019-02-06 11:39:00,0.09
2019-02-06 12:11:00,0.08
2019-02-06 12:20:00,0.08
2019-02-06 12:47:00,0.08
2019-02-06 13:25:00,0.08
2019-02-06 13:29:00,0.09
2019-02-06 14:14:00,0.08
2019-02-06 14:20:00,0.07
2019-02-06 14:24:00,0.07
2019-02-06 15:39:00,0.07
