"Dates","Close"
2019-02-06 09:34:00,89
2019-02-06 09:35:00,88.93
2019-02-06 10:14:00,74.49
2019-02-06 10:16:00,76.1
2019-02-06 10:29:00,73.8
2019-02-06 10:31:00,74.4
2019-02-06 10:33:00,76.23
2019-02-06 10:56:00,79
2019-02-06 10:59:00,77.5
2019-02-06 11:01:00,76.99
2019-02-06 11:13:00,77
2019-02-06 11:24:00,75.26
2019-02-06 11:29:00,75.7
2019-02-06 12:47:00,74.98
2019-02-06 13:55:00,74.4
2019-02-06 13:56:00,73.9
2019-02-06 13:58:00,73.98
2019-02-06 15:42:00,73.4
2019-02-06 15:54:00,74.23
