"Dates","Close"
2019-02-06 09:36:00,122.88
2019-02-06 09:40:00,120.8
2019-02-06 09:41:00,120.86
2019-02-06 09:54:00,120
2019-02-06 09:55:00,118.75
2019-02-06 09:57:00,117.2
2019-02-06 10:00:00,115
2019-02-06 10:10:00,108.84
2019-02-06 10:14:00,106.87
2019-02-06 10:15:00,107.02
2019-02-06 10:16:00,108.95
2019-02-06 10:18:00,109
2019-02-06 10:23:00,104.78
2019-02-06 10:27:00,107.8
2019-02-06 10:28:00,106.8
2019-02-06 10:29:00,105.5
2019-02-06 10:32:00,109.55
2019-02-06 10:42:00,111.23
2019-02-06 10:50:00,112.5
2019-02-06 10:58:00,111.11
2019-02-06 11:01:00,110.19
2019-02-06 11:47:00,107.99
2019-02-06 11:52:00,107.5
2019-02-06 12:58:00,107.77
2019-02-06 13:06:00,108
2019-02-06 14:03:00,106
2019-02-06 14:13:00,106.34
2019-02-06 14:32:00,104.9
2019-02-06 14:36:00,105.75
2019-02-06 15:03:00,104.9
2019-02-06 15:06:00,104.67
2019-02-06 15:42:00,106
2019-02-06 15:56:00,106.5
2019-02-06 15:58:00,106.06
