"Dates","Close"
2019-02-06 09:31:00,7.65
2019-02-06 09:34:00,8.12
2019-02-06 09:40:00,9.1
2019-02-06 09:41:00,9.05
2019-02-06 09:42:00,8.63
2019-02-06 09:47:00,8.5
2019-02-06 09:48:00,8.1
2019-02-06 09:49:00,8.5
2019-02-06 09:50:00,8.9
2019-02-06 09:52:00,9.3
2019-02-06 09:55:00,10.45
2019-02-06 09:56:00,10.35
2019-02-06 09:58:00,10.75
2019-02-06 09:59:00,11.2
2019-02-06 10:05:00,12.45
2019-02-06 10:06:00,12.65
2019-02-06 10:07:00,12.68
2019-02-06 10:08:00,13.02
2019-02-06 10:09:00,14.17
2019-02-06 10:10:00,15.4
2019-02-06 10:15:00,16.35
2019-02-06 10:16:00,15.67
2019-02-06 10:17:00,14.3
2019-02-06 10:22:00,17.1
2019-02-06 10:23:00,17.75
2019-02-06 10:25:00,16.8
2019-02-06 10:30:00,16.97
2019-02-06 10:33:00,14.85
2019-02-06 10:35:00,15.1
2019-02-06 10:41:00,14.4
2019-02-06 10:56:00,13.45
2019-02-06 11:00:00,14.39
2019-02-06 11:02:00,14.6
2019-02-06 11:06:00,13.97
2019-02-06 11:12:00,13.85
2019-02-06 11:13:00,14.1
2019-02-06 11:14:00,14.1
2019-02-06 11:19:00,14.6
2019-02-06 11:29:00,15.2
2019-02-06 11:32:00,14.85
2019-02-06 11:38:00,15.05
2019-02-06 11:45:00,15.19
2019-02-06 11:48:00,14.5
2019-02-06 11:52:00,15.34
2019-02-06 12:00:00,15.6
2019-02-06 12:02:00,15.36
2019-02-06 12:07:00,15.15
2019-02-06 12:08:00,15.1
2019-02-06 12:19:00,15.58
2019-02-06 13:30:00,14.83
2019-02-06 13:53:00,15.26
2019-02-06 13:57:00,15.27
2019-02-06 14:01:00,15.55
2019-02-06 14:05:00,15.17
2019-02-06 14:12:00,15.36
2019-02-06 14:32:00,15.58
2019-02-06 14:33:00,15.7
2019-02-06 14:34:00,15.23
2019-02-06 14:38:00,15.66
2019-02-06 14:40:00,15.55
2019-02-06 14:46:00,14.8
2019-02-06 14:48:00,15.09
2019-02-06 14:59:00,14.85
2019-02-06 15:04:00,15.7
2019-02-06 15:07:00,15.86
2019-02-06 15:14:00,15.66
2019-02-06 15:17:00,15.88
2019-02-06 15:20:00,15.54
2019-02-06 15:24:00,16.03
2019-02-06 15:26:00,15.49
2019-02-06 15:30:00,15.55
2019-02-06 15:31:00,15.79
2019-02-06 15:34:00,15.76
2019-02-06 15:36:00,15.6
2019-02-06 15:53:00,14.1
