"Dates","Close"
2019-02-06 09:44:00,51.45
2019-02-06 09:45:00,51.85
2019-02-06 09:51:00,50.5
2019-02-06 09:58:00,45.85
2019-02-06 10:04:00,43.6
2019-02-06 10:08:00,43.07
2019-02-06 10:21:00,40.05
2019-02-06 10:23:00,38.5
2019-02-06 10:31:00,40.5
2019-02-06 10:39:00,42.9
2019-02-06 10:51:00,43.7
2019-02-06 11:15:00,43.04
2019-02-06 12:54:00,40.38
2019-02-06 13:01:00,41.2
2019-02-06 14:33:00,38.8
2019-02-06 15:04:00,38.5
2019-02-06 15:15:00,38.54
2019-02-06 15:37:00,38.75
2019-02-06 15:40:00,39.4
2019-02-06 15:54:00,40.02
