"Dates","Close"
2019-02-06 09:33:00,13.95
2019-02-06 09:40:00,15.69
2019-02-06 09:44:00,15.08
2019-02-06 09:45:00,14.35
2019-02-06 09:55:00,17.94
2019-02-06 10:05:00,20.6
2019-02-06 10:07:00,20.85
2019-02-06 10:10:00,23.3
2019-02-06 10:13:00,25.75
2019-02-06 10:15:00,25.98
2019-02-06 10:18:00,23.59
2019-02-06 10:22:00,26.68
2019-02-06 10:25:00,27.01
2019-02-06 10:26:00,26
2019-02-06 10:27:00,26.04
2019-02-06 10:33:00,24
2019-02-06 10:36:00,23.75
2019-02-06 10:38:00,23.5
2019-02-06 10:46:00,22.07
2019-02-06 10:57:00,21.88
2019-02-06 11:09:00,22.1
2019-02-06 11:12:00,22.6
2019-02-06 11:26:00,26.6
2019-02-06 11:31:00,23.89
2019-02-06 11:34:00,23.83
2019-02-06 11:48:00,23.55
2019-02-06 11:53:00,25.81
2019-02-06 11:54:00,25
2019-02-06 11:59:00,24.55
2019-02-06 12:03:00,24.11
2019-02-06 12:28:00,24.11
2019-02-06 13:57:00,25.15
2019-02-06 13:58:00,25.04
2019-02-06 14:18:00,25.5
2019-02-06 14:22:00,24.75
2019-02-06 14:38:00,25.21
2019-02-06 14:42:00,25.1
2019-02-06 15:06:00,25.2
2019-02-06 15:10:00,26.07
2019-02-06 15:24:00,26
2019-02-06 15:32:00,25.85
2019-02-06 15:37:00,24.73
2019-02-06 15:44:00,24.85
2019-02-06 15:48:00,23.9
2019-02-06 15:51:00,23.15
